,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Martin,0.165957447,362019,0.966666667,1,0.798657718,0.591836735,0.690322581,0.27173913,0.257281553,0.385321101,0.35106383,0.340782123,0.42,0.1,0.126213592,0.325,0.202898551,0.238636364,0.615625,0.239316239,0.413793103,0.352941176,0.140350877,0.296296296,0.56097561,0.257692308,0.748776509,0.5,0.314285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Gafford,0.291252955,382019,0.966666667,0.25,0.429530201,0.394557823,0.580645161,0.47826087,0.330097087,0.69266055,0.595744681,0.497206704,0.633333333,0,0,0,0.362318841,0.534090909,0.4171875,0.478632479,0.08045977,0.176470588,0.368421053,0.314814815,0.731707317,0.434615385,0.859706362,0.681818182,0.474285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin James,0.031205674,402019,0.966666667,0.75,0.859060403,0.496598639,0.664516129,0.445652174,0.475728155,0.25,0.436170213,0.469273743,0.304444444,0.3,0.349514563,0.337,0.507246377,0.545454545,0.68125,0.307692308,0.298850575,0.235294118,0.087719298,0.462962963,0.536585366,0.488461538,0.546084829,0.5,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Paschall,0.142316785,412019,0.966666667,1,0.899328859,0.741496599,0.712903226,0.336956522,0.344660194,0.309633028,0.329787234,0.301675978,0.471111111,0.3,0.359223301,0.331,0.289855072,0.295454545,0.734375,0.282051282,0.172413793,0.176470588,0.087719298,0.351851852,0.56097561,0.357692308,0.787928222,0.545454545,0.6,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admiral Schofield,0.03356974,422019,0.966666667,0.75,0.865771812,0.646258503,0.561290323,0.347826087,0.368932039,0.286697248,0.319148936,0.340782123,0.335555556,0.35,0.349514563,0.387,0.15942029,0.170454545,0.73125,0.299145299,0.149425287,0.176470588,0.070175439,0.259259259,0.634146341,0.342307692,0.870717781,0.454545455,0.52,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Nowell,0.111583924,432019,0.966666667,0.25,0.44966443,0.455782313,0.838709677,0.52173913,0.509708738,0.327981651,0.5,0.525139665,0.342222222,0.325,0.310679612,0.396,0.333333333,0.329545455,0.771875,0.239316239,0.333333333,0.323529412,0.052631579,0.5,0.609756098,0.503846154,0.746737357,0.363636364,0.285714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bol Bol,0.028841608,442019,0.966666667,0,0.040268456,0.06122449,0.719354839,0.760869565,0.611650485,0.52293578,0.723404255,0.664804469,0.488888889,0.35,0.27184466,0.52,0.376811594,0.397727273,0.721875,0.666666667,0.114942529,0.205882353,0.473684211,0.37037037,0.414634146,0.692307692,0.730016313,0.818181818,0.485714286,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Roby,0.121040189,452019,0.966666667,0.5,0.630872483,0.353741497,0.529032258,0.184782609,0.194174757,0.327981651,0.255319149,0.25698324,0.384444444,0.125,0.145631068,0.336,0.188405797,0.227272727,0.6359375,0.316239316,0.172413793,0.205882353,0.280701754,0.296296296,0.682926829,0.196153846,0.879282219,0.545454545,0.457142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talen Horton-Tucker,0.10212766,462019,0.966666667,0,0.214765101,0.231292517,0.635483871,0.347826087,0.427184466,0.167431193,0.319148936,0.357541899,0.277777778,0.35,0.436893204,0.308,0.15942029,0.215909091,0.515625,0.264957265,0.264367816,0.352941176,0.122807018,0.314814815,0.56097561,0.338461538,0.859298532,0.363636364,0.474285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ignas Brazdeikis,0.03356974,472019,0.966666667,0,0.228187919,0.25170068,0.712903226,0.423913043,0.432038835,0.29587156,0.382978723,0.396648045,0.333333333,0.375,0.378640777,0.392,0.376811594,0.397727273,0.746875,0.307692308,0.091954023,0.176470588,0.087719298,0.222222222,0.512195122,0.453846154,0.910277325,0.5,0.371428571,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terance Mann,0.260520095,482019,0.966666667,0.75,0.919463087,0.68707483,0.593548387,0.260869565,0.213592233,0.502293578,0.340425532,0.301675978,0.557777778,0.1,0.116504854,0.327,0.188405797,0.25,0.5859375,0.282051282,0.218390805,0.205882353,0.035087719,0.259259259,0.487804878,0.246153846,0.84502447,0.5,0.371428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quinndary Weatherspoon,0.028841608,492019,0.966666667,0.75,0.859060403,0.795918367,0.764516129,0.456521739,0.441747573,0.337155963,0.425531915,0.413407821,0.42,0.35,0.378640777,0.368,0.391304348,0.386363636,0.7703125,0.290598291,0.275862069,0.411764706,0.070175439,0.425925926,0.56097561,0.476923077,0.763458401,0.363636364,0.314285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarrell Brantley,0.035933806,502019,0.966666667,0.75,0.805369128,0.80952381,0.780645161,0.47826087,0.461165049,0.353211009,0.5,0.502793296,0.391111111,0.225,0.252427184,0.353,0.420289855,0.431818182,0.7390625,0.521367521,0.195402299,0.323529412,0.122807018,0.481481481,0.707317073,0.484615385,0.414763458,0.5,0.6,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tremont Waters,0.026477541,512019,0.966666667,0.25,0.422818792,0.414965986,0.812903226,0.434782609,0.490291262,0.206422018,0.340425532,0.363128492,0.324444444,0.475,0.553398058,0.34,0.405797101,0.409090909,0.8,0.111111111,0.67816092,0.705882353,0.01754386,0.592592593,0.512195122,0.484615385,0.830342577,0.136363636,0.142857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen McDaniels,0.104491726,522019,0.966666667,0.25,0.429530201,0.37414966,0.658064516,0.413043478,0.383495146,0.392201835,0.489361702,0.480446927,0.417777778,0.1,0.13592233,0.298,0.31884058,0.340909091,0.7234375,0.521367521,0.172413793,0.264705882,0.087719298,0.333333333,0.634146341,0.392307692,0.610114192,0.636363636,0.257142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Wright-Foreman,0.024113475,532019,0.966666667,0.75,0.818791946,0.557823129,0.664516129,0.586956522,0.558252427,0.344036697,0.457446809,0.43575419,0.455555556,0.55,0.553398058,0.386,0.405797101,0.397727273,0.80625,0.094017094,0.24137931,0.176470588,0.035087719,0.314814815,0.390243902,0.6,0.406199021,0.272727273,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marial Shayok,0.021749409,542019,0.966666667,1,0.899328859,0.387755102,0.425806452,0.22826087,0.242718447,0.314220183,0.255319149,0.25698324,0.368888889,0.225,0.233009709,0.381,0.130434783,0.125,0.76875,0.076923077,0.149425287,0.176470588,0.035087719,0.240740741,0.365853659,0.226923077,0.879282219,0.454545455,0.274285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Guy,0.026477541,552019,0.966666667,0.5,0.691275168,0.530612245,0.696774194,0.347826087,0.388349515,0.229357798,0.212765957,0.251396648,0.208888889,0.6,0.54368932,0.425,0.115942029,0.113636364,0.7984375,0.102564103,0.183908046,0.176470588,0,0.203703704,0.268292683,0.365384615,0.889477977,0.272727273,0.142857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Hands,0.024113475,562019,0.966666667,0.25,0.409395973,0.326530612,0.670967742,0.315217391,0.378640777,0.174311927,0.255319149,0.301675978,0.2,0.425,0.446601942,0.373,0.260869565,0.272727273,0.7296875,0.170940171,0.505747126,0.323529412,0.035087719,0.462962963,0.341463415,0.35,0.758156607,0.318181818,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Bone,0.026477541,572019,0.966666667,0.5,0.617449664,0.591836735,0.6,0.260869565,0.305825243,0.208715596,0.276595745,0.318435754,0.24,0.25,0.262135922,0.353,0.15942029,0.159090909,0.815625,0.051282051,0.494252874,0.176470588,0.01754386,0.296296296,0.292682927,0.257692308,0.893964111,0.318181818,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miye Oni,0.047754137,582019,0.966666667,0.5,0.563758389,0.557823129,0.780645161,0.434782609,0.485436893,0.217889908,0.340425532,0.363128492,0.311111111,0.5,0.54368932,0.356,0.31884058,0.329545455,0.753125,0.376068376,0.379310345,0.235294118,0.175438596,0.481481481,0.682926829,0.461538462,0.395187602,0.454545455,0.342857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trae Young,0.490425532,52018,0.933333333,0,0.194630872,0.217687075,0.9,0.760869565,0.834951456,0.20412844,0.478723404,0.508379888,0.317777778,0.925,1,0.36,1,0.909090909,0.884375,0.179487179,1,0.470588235,0.052631579,0.962962963,0.43902439,0.938461538,0.910685155,0.272727273,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Sexton,0.119858156,82018,0.933333333,0,0.201342282,0.217687075,0.722580645,0.510869565,0.54368932,0.26146789,0.489361702,0.519553073,0.322222222,0.325,0.388349515,0.336,0.782608696,0.795454545,0.7546875,0.170940171,0.413793103,0.205882353,0.01754386,0.518518519,0.609756098,0.623076923,0.913947798,0.318181818,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Knox,0.018794326,92018,0.933333333,0,0.228187919,0.25170068,0.803225806,0.445652174,0.475728155,0.256880734,0.404255319,0.413407821,0.353333333,0.375,0.436893204,0.341,0.420289855,0.431818182,0.7484375,0.307692308,0.16091954,0.205882353,0.052631579,0.425925926,0.536585366,0.484615385,0.917618271,0.590909091,0.371428571,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikal Bridges,0.460283688,102018,0.933333333,0.5,0.758389262,0.496598639,0.638709677,0.293478261,0.262135922,0.440366972,0.265957447,0.212290503,0.655555556,0.375,0.359223301,0.4,0.202898551,0.193181818,0.859375,0.213675214,0.183908046,0.382352941,0.157894737,0.203703704,0.536585366,0.319230769,0.877243067,0.5,0.234285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Gilgeous-Alexander,0.336170213,112018,0.933333333,0,0.228187919,0.163265306,0.84516129,0.402173913,0.393203883,0.348623853,0.457446809,0.480446927,0.333333333,0.15,0.145631068,0.404,0.492753623,0.465909091,0.815625,0.196581197,0.586206897,0.441176471,0.087719298,0.5,0.414634146,0.438461538,0.917618271,0.454545455,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Bridges,0.307801418,122018,0.933333333,0.25,0.395973154,0.408163265,0.777419355,0.543478261,0.538834951,0.314220183,0.446808511,0.43575419,0.415555556,0.5,0.533980583,0.375,0.289855072,0.295454545,0.7515625,0.495726496,0.275862069,0.147058824,0.192982456,0.388888889,0.414634146,0.538461538,0.838907015,0.5,0.457142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome Robinson,0.022340426,132018,0.933333333,0.5,0.583892617,0.612244898,0.874193548,0.543478261,0.572815534,0.268348624,0.478723404,0.51396648,0.306666667,0.45,0.45631068,0.376,0.420289855,0.443181818,0.71875,0.170940171,0.379310345,0.352941176,0.052631579,0.537037037,0.609756098,0.565384615,0.792006525,0.5,0.177142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhaire Smith,0.024113475,162018,0.933333333,0,0.228187919,0.142857143,0.674193548,0.326086957,0.262135922,0.51146789,0.393617021,0.357541899,0.497777778,0.125,0.106796117,0.45,0.289855072,0.318181818,0.659375,0.273504274,0.206896552,0.294117647,0.192982456,0.203703704,0.43902439,0.319230769,0.871533442,0.409090909,0.257142857,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donte DiVincenzo,0.187234043,172018,0.933333333,0.5,0.55033557,0.081632653,0.577419355,0.260869565,0.266990291,0.311926606,0.212765957,0.201117318,0.495555556,0.375,0.388349515,0.378,0.15942029,0.181818182,0.640625,0.188034188,0.275862069,0.235294118,0.035087719,0.296296296,0.43902439,0.276923077,0.877243067,0.409090909,0.285714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Huerter,0.190780142,192018,0.933333333,0.25,0.416107383,0.442176871,0.787096774,0.326086957,0.334951456,0.305045872,0.223404255,0.201117318,0.493333333,0.525,0.524271845,0.394,0.144927536,0.159090909,0.7078125,0.273504274,0.344827586,0.205882353,0.122807018,0.351851852,0.512195122,0.346153846,0.810766721,0.5,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Okogie,0.118085106,202018,0.933333333,0.25,0.389261745,0.414965986,0.822580645,0.456521739,0.495145631,0.23853211,0.457446809,0.525139665,0.231111111,0.275,0.27184466,0.382,0.666666667,0.681818182,0.753125,0.341880342,0.229885057,0.411764706,0.140350877,0.425925926,0.658536585,0.534615385,0.799755302,0.363636364,0.325714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,0.167730496,212018,0.933333333,0.75,0.932885906,0.659863946,0.658064516,0.336956522,0.378640777,0.222477064,0.234042553,0.251396648,0.311111111,0.5,0.524271845,0.38,0.434782609,0.409090909,0.8421875,0.11965812,0.344827586,0.264705882,0.01754386,0.314814815,0.512195122,0.426923077,0.898858075,0.363636364,0.257142857,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandler Hutchison,0.043617021,222018,0.933333333,0.75,0.805369128,0.605442177,0.532258065,0.336956522,0.330097087,0.327981651,0.382978723,0.396648045,0.351111111,0.15,0.174757282,0.353,0.347826087,0.409090909,0.6125,0.316239316,0.24137931,0.264705882,0.035087719,0.351851852,0.536585366,0.346153846,0.584828711,0.5,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Holiday,0.107446809,232018,0.933333333,0.5,0.657718121,0.442176871,0.783870968,0.380434783,0.40776699,0.268348624,0.308510638,0.346368715,0.264444444,0.45,0.40776699,0.422,0.376811594,0.375,0.78125,0.11965812,0.540229885,0.323529412,0.035087719,0.555555556,0.658536585,0.434615385,0.792006525,0.227272727,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moritz Wagner,0.128723404,252018,0.933333333,0.5,0.697986577,0.523809524,0.435483871,0.293478261,0.247572816,0.490825688,0.308510638,0.251396648,0.651111111,0.25,0.262135922,0.385,0.144927536,0.181818182,0.6296875,0.230769231,0.057471264,0.205882353,0.070175439,0.222222222,0.609756098,0.284615385,0.853588907,0.636363636,0.342857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landry Shamet,0.212056738,262018,0.933333333,0.5,0.456375839,0.462585034,0.680645161,0.326086957,0.32038835,0.337155963,0.20212766,0.201117318,0.426666667,0.55,0.495145631,0.437,0.260869565,0.25,0.80625,0.102564103,0.471264368,0.205882353,0.035087719,0.277777778,0.512195122,0.380769231,0.652120718,0.363636364,0.165714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Williams,0.35035461,272018,0.933333333,0.25,0.389261745,0.272108844,0.587096774,0.391304348,0.291262136,0.591743119,0.510638298,0.424581006,0.608888889,0,0.048543689,0.067,0.144927536,0.25,0.384375,0.58974359,0.16091954,0.176470588,0.438596491,0.314814815,0.487804878,0.311538462,0.858890701,0.590909091,0.497142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Evans,0.013475177,282018,0.933333333,0.5,0.684563758,0.544217687,0.696774194,0.304347826,0.354368932,0.220183486,0.255319149,0.279329609,0.28,0.425,0.427184466,0.377,0.217391304,0.238636364,0.71875,0.213675214,0.287356322,0.294117647,0.157894737,0.240740741,0.487804878,0.334615385,0.674143556,0.454545455,0.342857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omari Spellman,0.066666667,302018,0.933333333,0,0.248322148,0.265306122,0.664516129,0.304347826,0.305825243,0.327981651,0.255319149,0.262569832,0.357777778,0.4,0.368932039,0.433,0.101449275,0.136363636,0.6328125,0.52991453,0.091954023,0.176470588,0.263157895,0.185185185,0.56097561,0.303846154,0.897634584,0.590909091,0.628571429,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jevon Carter,0.103900709,322018,0.933333333,0.75,0.946308725,0.761904762,0.722580645,0.315217391,0.383495146,0.169724771,0.255319149,0.296089385,0.228888889,0.425,0.45631068,0.355,0.275362319,0.272727273,0.7859375,0.162393162,0.448275862,0.647058824,0.035087719,0.333333333,0.609756098,0.353846154,0.86867863,0.272727273,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melvin Frazier,0.017021277,352018,0.933333333,0.5,0.610738255,0.469387755,0.651612903,0.282608696,0.281553398,0.339449541,0.319148936,0.290502793,0.493333333,0.225,0.27184466,0.312,0.231884058,0.295454545,0.559375,0.222222222,0.195402299,0.441176471,0.087719298,0.37037037,0.487804878,0.292307692,0.617455139,0.409090909,0.285714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khyri Thomas,0.032978723,382018,0.933333333,0.5,0.66442953,0.646258503,0.635483871,0.326086957,0.296116505,0.408256881,0.308510638,0.284916201,0.506666667,0.325,0.310679612,0.406,0.144927536,0.170454545,0.6625,0.239316239,0.287356322,0.382352941,0.052631579,0.296296296,0.43902439,0.315384615,0.799347471,0.318181818,0.285714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarred Vanderbilt,0.185460993,412018,0.933333333,0,0.073825503,0,0.306451613,0.097826087,0.13592233,0.213302752,0.223404255,0.268156425,0.184444444,0,0.009708738,0,0.173913043,0.238636364,0.5265625,0.521367521,0.114942529,0.088235294,0.140350877,0.203703704,0.634146341,0.111538462,0.917618271,0.590909091,0.365714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Brown,0.24929078,422018,0.933333333,0.25,0.32885906,0.326530612,0.809677419,0.315217391,0.344660194,0.25,0.329787234,0.351955307,0.337777778,0.225,0.291262136,0.316,0.304347826,0.352272727,0.6359375,0.376068376,0.402298851,0.382352941,0.105263158,0.388888889,0.585365854,0.334615385,0.816884176,0.409090909,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jackson,0.024113475,432018,0.933333333,0.25,0.275167785,0.272108844,0.667741935,0.25,0.305825243,0.194954128,0.234042553,0.284916201,0.197777778,0.325,0.32038835,0.386,0.231884058,0.25,0.6765625,0.401709402,0.137931034,0.235294118,0.140350877,0.37037037,0.487804878,0.280769231,0.810766721,0.5,0.428571429,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamidou Diallo,0.110992908,452018,0.933333333,0,0.228187919,0.25170068,0.558064516,0.260869565,0.310679612,0.217889908,0.308510638,0.357541899,0.24,0.175,0.203883495,0.338,0.231884058,0.318181818,0.5015625,0.153846154,0.137931034,0.205882353,0.070175439,0.259259259,0.634146341,0.269230769,0.917618271,0.409090909,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keita Bates-Diop,0.086170213,482018,0.933333333,0.75,0.711409396,0.476190476,0.558064516,0.336956522,0.339805825,0.318807339,0.340425532,0.329608939,0.415555556,0.275,0.310679612,0.352,0.202898551,0.215909091,0.7515625,0.333333333,0.126436782,0.147058824,0.210526316,0.222222222,0.341463415,0.334615385,0.793637847,0.5,0.228571429,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chimezie Metu,0.061347518,492018,0.933333333,0.5,0.677852349,0.482993197,0.629032258,0.391304348,0.330097087,0.458715596,0.489361702,0.474860335,0.433333333,0.025,0.038834951,0.302,0.31884058,0.375,0.6203125,0.384615385,0.137931034,0.176470588,0.280701754,0.314814815,0.609756098,0.357692308,0.756117455,0.681818182,0.371428571,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alize Johnson,0.047163121,502018,0.933333333,0.25,0.422818792,0.448979592,0.748387097,0.434782609,0.446601942,0.28440367,0.414893617,0.418994413,0.384444444,0.3,0.368932039,0.325,0.405797101,0.454545455,0.6578125,0.794871795,0.275862069,0.117647059,0.052631579,0.425925926,0.56097561,0.457692308,0.513050571,0.590909091,0.291428571,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Carr,0.024113475,512018,0.933333333,0.25,0.44966443,0.476190476,0.861290323,0.467391304,0.572815534,0.144495413,0.404255319,0.530726257,0.104444444,0.425,0.427184466,0.395,0.47826087,0.488636364,0.7671875,0.264957265,0.528735632,0.176470588,0.052631579,0.444444444,0.487804878,0.523076923,0.820554649,0.409090909,0.308571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vince Edwards,0.024113475,522018,0.933333333,0.75,0.906040268,0.863945578,0.683870968,0.336956522,0.334951456,0.321100917,0.319148936,0.324022346,0.373333333,0.325,0.310679612,0.392,0.231884058,0.215909091,0.8203125,0.324786325,0.333333333,0.117647059,0.087719298,0.314814815,0.487804878,0.342307692,0.812398042,0.5,0.4,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devon Hall,0.020567376,532018,0.933333333,0.75,0.838926174,0.605442177,0.532258065,0.130434783,0.174757282,0.197247706,0.159574468,0.189944134,0.2,0.225,0.223300971,0.389,0.101449275,0.102272727,0.8,0.11965812,0.24137931,0.147058824,0.035087719,0.166666667,0.341463415,0.15,0.876835237,0.409090909,0.342857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Hervey,0.022340426,572018,0.933333333,0.75,0.751677852,0.571428571,0.651612903,0.467391304,0.504854369,0.245412844,0.393617021,0.391061453,0.4,0.45,0.533980583,0.324,0.333333333,0.340909091,0.7390625,0.52991453,0.218390805,0.264705882,0.087719298,0.388888889,0.463414634,0.480769231,0.393556281,0.5,0.342857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Welsh,0.025886525,582018,0.933333333,0.75,0.865771812,0.639455782,0.564516129,0.304347826,0.262135922,0.467889908,0.393617021,0.368715084,0.453333333,0.075,0.087378641,0.407,0.072463768,0.079545455,0.7859375,0.512820513,0.091954023,0.088235294,0.192982456,0.12962963,0.609756098,0.25,0.79812398,0.727272727,0.542857143,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George King,0.022340426,592018,0.933333333,0.75,0.832214765,0.605442177,0.487096774,0.25,0.281553398,0.254587156,0.223404255,0.240223464,0.284444444,0.35,0.349514563,0.401,0.188405797,0.204545455,0.68125,0.307692308,0.08045977,0.088235294,0.052631579,0.277777778,0.43902439,0.276923077,0.780179445,0.454545455,0.4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kostas Antetokounmpo,0.020567376,602018,0.933333333,0,0.174496644,0.040816327,0.24516129,0.086956522,0.067961165,0.552752294,0.20212766,0.167597765,0.668888889,0.025,0.048543689,0.133,0.086956522,0.181818182,0.3453125,0.094017094,0.045977011,0.029411765,0.192982456,0.240740741,0.56097561,0.084615385,0.590538336,0.636363636,0.228571429,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Markelle Fultz,0.073758865,12017,0.9,0,0.147651007,0.170068027,0.909677419,0.782608696,0.752427184,0.327981651,0.670212766,0.698324022,0.337777778,0.525,0.485436893,0.413,0.565217391,0.693181818,0.553125,0.333333333,0.67816092,0.441176471,0.210526316,0.592592593,0.609756098,0.776923077,0.758156607,0.363636364,0.257142857,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lonzo Ball,0.185815603,22017,0.9,0,0.22147651,0.244897959,0.890322581,0.445652174,0.359223301,0.5,0.319148936,0.229050279,0.848888889,0.55,0.524271845,0.412,0.188405797,0.238636364,0.590625,0.358974359,0.873563218,0.5,0.140350877,0.462962963,0.43902439,0.446153846,0.740619902,0.454545455,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayson Tatum,0.521985816,32017,0.9,0,0.174496644,0.183673469,0.832258065,0.489130435,0.509708738,0.27293578,0.457446809,0.480446927,0.342222222,0.35,0.388349515,0.342,0.52173913,0.477272727,0.865625,0.47008547,0.24137931,0.352941176,0.192982456,0.481481481,0.731707317,0.530769231,0.924959217,0.545454545,0.314285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Jackson,0,42017,0.9,0,0.214765101,0.238095238,0.751612903,0.554347826,0.495145631,0.412844037,0.563829787,0.541899441,0.442222222,0.25,0.252427184,0.378,0.333333333,0.488636364,0.4234375,0.478632479,0.344827586,0.470588235,0.192982456,0.518518519,0.731707317,0.511538462,0.978792822,0.545454545,0.325714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Isaac,0.119148936,62017,0.9,0,0.194630872,0.217687075,0.603225806,0.315217391,0.286407767,0.401376147,0.329787234,0.290502793,0.54,0.25,0.27184466,0.348,0.347826087,0.352272727,0.7578125,0.512820513,0.137931034,0.323529412,0.263157895,0.277777778,0.536585366,0.346153846,0.841761827,0.636363636,0.342857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauri Markkanen,0.259574468,72017,0.9,0,0.228187919,0.25170068,0.751612903,0.413043478,0.393203883,0.364678899,0.329787234,0.324022346,0.433333333,0.475,0.427184466,0.423,0.463768116,0.431818182,0.84375,0.461538462,0.103448276,0.088235294,0.087719298,0.203703704,0.487804878,0.484615385,0.791190865,0.727272727,0.457142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Collins,0.096453901,102017,0.9,0,0.241610738,0,0.316129032,0.25,0.155339806,0.731651376,0.340425532,0.268156425,0.715555556,0.075,0.048543689,0.476,0.333333333,0.363636364,0.7,0.35042735,0.045977011,0.117647059,0.315789474,0.277777778,0.658536585,0.269230769,0.648450245,0.727272727,0.457142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malik Monk,0.103546099,112017,0.9,0,0.234899329,0.25170068,0.793548387,0.586956522,0.611650485,0.268348624,0.414893617,0.43575419,0.326666667,0.675,0.669902913,0.397,0.492753623,0.465909091,0.8234375,0.05982906,0.264367816,0.235294118,0.087719298,0.37037037,0.463414634,0.646153846,0.907830343,0.318181818,0.285714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Kennard,0.225531915,122017,0.9,0.25,0.469798658,0.319727891,0.764516129,0.434782609,0.441747573,0.293577982,0.340425532,0.340782123,0.391111111,0.5,0.495145631,0.383,0.420289855,0.375,0.89375,0.213675214,0.229885057,0.235294118,0.052631579,0.222222222,0.512195122,0.488461538,0.918433931,0.409090909,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donovan Mitchell,0.435460993,132017,0.9,0.25,0.416107383,0.258503401,0.596774194,0.315217391,0.373786408,0.194954128,0.276595745,0.290502793,0.326666667,0.375,0.446601942,0.329,0.217391304,0.215909091,0.7703125,0.196581197,0.252873563,0.411764706,0.052631579,0.240740741,0.634146341,0.334615385,0.865008157,0.318181818,0.342857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jackson,0.09929078,152017,0.9,0.5,0.771812081,0.775510204,0.696774194,0.434782609,0.451456311,0.288990826,0.404255319,0.402234637,0.397777778,0.35,0.40776699,0.339,0.202898551,0.238636364,0.653125,0.196581197,0.310344828,0.147058824,0.070175439,0.259259259,0.365853659,0.415384615,0.944942904,0.545454545,0.245714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
